Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (M $),Net Weight(M kgs )
2015,Export,USA,Liberia,1001,9.44,29.5
2015,Export,USA,Malaysia,1001,59.14,210.68
2015,Export,USA,Mali,1001,1.57,9.82
2015,Export,USA,Mauritania,1001,0.94,2.59
2015,Export,USA,Mexico,1001,650.97,2609.97
2015,Export,USA,"Other Asia, nes",1001,282.74,1048.79
2015,Export,USA,Mongolia,1001,0.0,0.01
2015,Export,USA,Morocco,1001,4.71,20.13
2015,Export,USA,Mozambique,1001,1.11,5.5
2015,Export,USA,Namibia,1001,7.46,30.43
2015,Export,USA,New Zealand,1001,0.06,0.12
2015,Export,USA,Nicaragua,1001,9.63,40.63
2015,Export,USA,Nigeria,1001,524.35,1899.75
2015,Export,USA,Pakistan,1001,2.33,10.64
2015,Export,USA,Panama,1001,35.82,134.84
2015,Export,USA,Peru,1001,88.2,375.8
2015,Export,USA,Philippines,1001,516.15,2021.01
2015,Export,USA,Anguilla,1001,0.03,0.04
2015,Export,USA,Saint Vincent and the Grenadines,1001,7.72,23.0
2015,Export,USA,Saudi Arabia,1001,0.01,0.02
2015,Export,USA,Singapore,1001,15.79,57.22
2015,Export,USA,Viet Nam,1001,64.67,272.26
2015,Export,USA,South Africa,1001,11.18,51.92
2015,Export,USA,Zimbabwe,1001,0.03,0.05
2015,Export,USA,Spain,1001,10.15,33.96
2015,Export,USA,Suriname,1001,0.01,0.02
2015,Export,USA,Thailand,1001,203.98,754.85
2015,Export,USA,Trinidad and Tobago,1001,34.41,125.12
2015,Export,USA,United Arab Emirates,1001,7.77,30.85
2015,Export,USA,Tunisia,1001,20.98,61.5
2015,Export,USA,Egypt,1001,100.8,354.42
2015,Export,USA,United Kingdom,1001,20.57,74.8
2015,Export,USA,United Rep. of Tanzania,1001,6.83,24.0
2015,Export,USA,Venezuela,1001,90.69,274.55
2015,Export,USA,Yemen,1001,95.96,389.01
2016,Export,USA,World,1001,5382.84,24020.06
2016,Export,USA,Algeria,1001,84.78,379.84
2016,Export,USA,Angola,1001,0.02,0.1
2016,Export,USA,Bangladesh,1001,18.32,100.88
2016,Export,USA,Barbados,1001,4.88,20.61
2016,Export,USA,Belgium,1001,6.38,31.52
2016,Export,USA,Bermuda,1001,0.02,0.04
2016,Export,USA,Bolivia (Plurinational State of),1001,10.17,31.77
2016,Export,USA,Brazil,1001,316.0,1254.86
2016,Export,USA,Belize,1001,4.55,18.78
2016,Export,USA,Myanmar,1001,8.44,32.61
2016,Export,USA,Canada,1001,20.8,69.36
2016,Export,USA,Sri Lanka,1001,12.37,66.99
2016,Export,USA,Chile,1001,78.5,427.19
2016,Export,USA,China,1001,211.51,926.33
2016,Export,USA,Colombia,1001,180.93,837.78
2016,Export,USA,Costa Rica,1001,36.48,163.74
2016,Export,USA,Dominican Rep.,1001,82.21,367.59
2016,Export,USA,Ecuador,1001,51.67,250.54
2016,Export,USA,El Salvador,1001,43.09,197.38
2016,Export,USA,Ethiopia,1001,94.07,492.82
2016,Export,USA,Georgia,1001,0.01,0.02
2016,Export,USA,Germany,1001,0.06,0.14
2016,Export,USA,Ghana,1001,0.07,0.19
2016,Export,USA,Greece,1001,0.01,0.01
2016,Export,USA,Grenada,1001,4.53,19.12
2016,Export,USA,Guatemala,1001,112.48,510.44
2016,Export,USA,Guyana,1001,1.81,8.13
2016,Export,USA,Haiti,1001,15.41,72.95
2016,Export,USA,Honduras,1001,65.87,300.06
2016,Export,USA,"China, Hong Kong SAR",1001,1.7,5.01
2016,Export,USA,Indonesia,1001,192.87,964.03
2016,Export,USA,Israel,1001,43.98,137.4
2016,Export,USA,Italy,1001,110.71,446.22
2016,Export,USA,Jamaica,1001,38.75,169.5
2016,Export,USA,Japan,1001,605.14,2700.07
2016,Export,USA,Jordan,1001,38.05,142.5
2016,Export,USA,Kenya,1001,16.25,88.0
2016,Export,USA,Rep. of Korea,1001,248.7,1090.69
2016,Export,USA,Liberia,1001,25.62,80.06
2016,Export,USA,Malaysia,1001,41.91,194.23
2016,Export,USA,Mexico,1001,612.02,2762.22
2016,Export,USA,"Other Asia, nes",1001,257.34,1098.94
2016,Export,USA,Morocco,1001,107.52,539.76
2016,Export,USA,Mozambique,1001,0.85,4.35
2016,Export,USA,Namibia,1001,1.68,7.48
2016,Export,USA,Nicaragua,1001,13.86,62.5
2016,Export,USA,Nigeria,1001,265.03,1076.32
2016,Export,USA,Pakistan,1001,1.37,7.0
2016,Export,USA,Panama,1001,27.08,115.57
2016,Export,USA,Papua New Guinea,1001,0.36,0.58
2016,Export,USA,Peru,1001,89.2,434.57
2016,Export,USA,Philippines,1001,591.9,2679.3
2016,Export,USA,Portugal,1001,7.17,36.51
2016,Export,USA,Anguilla,1001,0.02,0.03
2016,Export,USA,Saint Lucia,1001,0.59,2.5
2016,Export,USA,Saint Vincent and the Grenadines,1001,8.51,26.88
2016,Export,USA,Singapore,1001,14.1,67.24
2016,Export,USA,Viet Nam,1001,52.11,238.27
2016,Export,USA,South Africa,1001,53.27,213.6
2016,Export,USA,Spain,1001,16.3,83.98
2016,Export,USA,Sweden,1001,0.01,0.02
2016,Export,USA,Thailand,1001,149.11,660.2
2016,Export,USA,Trinidad and Tobago,1001,26.2,114.01
2016,Export,USA,United Arab Emirates,1001,5.63,28.78
2016,Export,USA,Ukraine,1001,0.02,0.03
2016,Export,USA,Egypt,1001,20.19,82.27
2016,Export,USA,United Kingdom,1001,29.05,138.26
2016,Export,USA,United Rep. of Tanzania,1001,13.5,66.51
2016,Export,USA,Venezuela,1001,97.98,409.53
2016,Export,USA,Yemen,1001,91.76,463.36
2017,Export,USA,World,1001,6093.29,27299.21
2017,Export,USA,Algeria,1001,158.49,840.48
2017,Export,USA,Angola,1001,5.1,27.5
2017,Export,USA,Antigua and Barbuda,1001,0.0,0.0
2017,Export,USA,Australia,1001,0.01,0.0
2017,Export,USA,Bangladesh,1001,68.42,308.15
2017,Export,USA,Barbados,1001,4.32,17.56
2017,Export,USA,Belgium,1001,2.24,10.05
2017,Export,USA,Bermuda,1001,0.05,0.07
2017,Export,USA,Brazil,1001,60.31,286.84
2017,Export,USA,Belize,1001,4.39,16.68
2017,Export,USA,Bulgaria,1001,0.01,0.0
2017,Export,USA,Myanmar,1001,8.54,28.55
2017,Export,USA,Cameroon,1001,6.35,29.24
2017,Export,USA,Canada,1001,18.93,54.21
2017,Export,USA,Central African Rep.,1001,0.01,0.04
2017,Export,USA,Sri Lanka,1001,26.57,131.86
2017,Export,USA,Chile,1001,61.77,328.77
2017,Export,USA,China,1001,353.2,1522.22
2017,Export,USA,Colombia,1001,173.03,833.33
2017,Export,USA,Dem. Rep. of the Congo,1001,7.09,25.2
2017,Export,USA,Costa Rica,1001,29.25,134.55
2017,Export,USA,Dominican Rep.,1001,82.24,370.85
2017,Export,USA,Ecuador,1001,52.09,289.19
2017,Export,USA,El Salvador,1001,69.45,317.91
2017,Export,USA,Ethiopia,1001,61.91,321.72
2017,Export,USA,Djibouti,1001,7.2,41.0
2017,Export,USA,Germany,1001,0.02,0.03
2017,Export,USA,Ghana,1001,23.12,89.07
2017,Export,USA,Greece,1001,0.05,0.08
2017,Export,USA,Grenada,1001,3.52,13.98
2017,Export,USA,Guatemala,1001,118.41,537.86
2017,Export,USA,Guyana,1001,6.94,29.49
2017,Export,USA,Haiti,1001,32.33,154.24
2017,Export,USA,Honduras,1001,51.06,231.98
2017,Export,USA,"China, Hong Kong SAR",1001,1.9,6.17
2017,Export,USA,Indonesia,1001,297.91,1492.95
2017,Export,USA,Iraq,1001,58.04,256.4
2017,Export,USA,Israel,1001,20.14,75.33
2017,Export,USA,Italy,1001,119.81,426.16
2017,Export,USA,Côte d'Ivoire,1001,1.91,10.7
2017,Export,USA,Jamaica,1001,40.62,179.09
2017,Export,USA,Japan,1001,713.6,3049.37
2017,Export,USA,Jordan,1001,31.33,170.86
2017,Export,USA,Kenya,1001,22.37,112.59
2017,Export,USA,Rep. of Korea,1001,332.37,1567.84
2017,Export,USA,Kuwait,1001,0.0,0.01
2017,Export,USA,Liberia,1001,20.54,64.24
2017,Export,USA,Malaysia,1001,57.52,231.62
2017,Export,USA,Mexico,1001,857.81,3721.47
2017,Export,USA,"Other Asia, nes",1001,298.75,1109.32
2017,Export,USA,Morocco,1001,82.19,399.93
2017,Export,USA,Mozambique,1001,10.18,55.53
2017,Export,USA,Namibia,1001,6.3,23.9
2017,Export,USA,Aruba,1001,0.01,0.02
2017,Export,USA,Sint Maarten,1001,0.02,0.04
2017,Export,USA,Nicaragua,1001,3.89,16.0
2017,Export,USA,Nigeria,1001,375.09,1647.98
2017,Export,USA,Panama,1001,30.82,134.79
2017,Export,USA,Peru,1001,93.94,488.44
2017,Export,USA,Philippines,1001,555.29,2448.07
2017,Export,USA,Qatar,1001,0.0,0.02
2017,Export,USA,Anguilla,1001,0.0,0.01
2017,Export,USA,Saint Lucia,1001,0.98,3.64
2017,Export,USA,Saint Vincent and the Grenadines,1001,8.4,26.23
2017,Export,USA,Saudi Arabia,1001,28.83,172.46
2017,Export,USA,Senegal,1001,2.97,15.0
2017,Export,USA,Sierra Leone,1001,4.54,24.5
2017,Export,USA,Singapore,1001,8.79,45.1
2017,Export,USA,Viet Nam,1001,28.82,119.43
2017,Export,USA,South Africa,1001,22.98,128.87
2017,Export,USA,Sudan,1001,9.0,51.44
2017,Export,USA,Suriname,1001,0.14,0.7
2017,Export,USA,Thailand,1001,177.06,744.98
2017,Export,USA,Togo,1001,1.48,6.0
2017,Export,USA,Trinidad and Tobago,1001,30.33,127.29
2017,Export,USA,United Arab Emirates,1001,4.92,27.58
2017,Export,USA,Ukraine,1001,0.0,0.01
2017,Export,USA,Egypt,1001,33.58,180.35
2017,Export,USA,United Kingdom,1001,34.69,139.67
2017,Export,USA,United Rep. of Tanzania,1001,0.79,2.9
2017,Export,USA,Burkina Faso,1001,0.49,2.0
2017,Export,USA,Venezuela,1001,81.88,357.49
2017,Export,USA,Yemen,1001,83.87,442.0
2018,Export,USA,World,1001,5458.27,22499.01
2018,Export,USA,Algeria,1001,74.49,344.31
2018,Export,USA,Argentina,1001,0.01,0.01
2018,Export,USA,Australia,1001,0.02,0.05
2018,Export,USA,Bangladesh,1001,108.62,449.75
2018,Export,USA,Barbados,1001,5.13,19.58
2018,Export,USA,Belgium,1001,5.38,21.43
2018,Export,USA,Bermuda,1001,0.04,0.05
2018,Export,USA,Brazil,1001,59.49,266.46
2018,Export,USA,Belize,1001,4.67,16.75
2018,Export,USA,Br. Virgin Isds,1001,0.0,0.02
2018,Export,USA,Myanmar,1001,13.07,43.66
2018,Export,USA,Canada,1001,22.2,67.92
2018,Export,USA,Sri Lanka,1001,28.11,107.94
2018,Export,USA,Chile,1001,66.75,297.86
2018,Export,USA,China,1001,106.2,396.99
2018,Export,USA,Colombia,1001,87.86,407.75
2018,Export,USA,Costa Rica,1001,26.75,114.35
2018,Export,USA,Dominican Rep.,1001,66.58,291.8
2012,Import,United Kingdom,World,1001,627.4,1758.55
2012,Import,United Kingdom,Argentina,1001,0.01,0.01
2012,Import,United Kingdom,Austria,1001,0.01,0.02
2012,Import,United Kingdom,Belgium,1001,2.52,5.24
2012,Import,United Kingdom,Bulgaria,1001,2.79,9.79
2012,Import,United Kingdom,Canada,1001,137.03,322.31
2012,Import,United Kingdom,China,1001,0.08,0.01
2012,Import,United Kingdom,Cyprus,1001,0.01,0.01
2012,Import,United Kingdom,Denmark,1001,31.08,92.64
2012,Import,United Kingdom,Estonia,1001,20.6,60.95
2012,Import,United Kingdom,Finland,1001,12.07,38.97
2012,Import,United Kingdom,France,1001,85.77,243.66
2012,Import,United Kingdom,State of Palestine,1001,0.03,0.01
2012,Import,United Kingdom,Germany,1001,161.14,491.66
2012,Import,United Kingdom,Greece,1001,0.0,0.0
2012,Import,United Kingdom,Hungary,1001,0.64,0.61
2012,Import,United Kingdom,Ireland,1001,19.26,61.25
2012,Import,United Kingdom,Italy,1001,4.16,7.88
2012,Import,United Kingdom,Kazakhstan,1001,8.57,23.07
2012,Import,United Kingdom,Latvia,1001,11.65,36.85
2012,Import,United Kingdom,Lithuania,1001,14.85,45.71
2012,Import,United Kingdom,Netherlands,1001,4.26,13.54
2012,Import,United Kingdom,Poland,1001,36.53,113.67
2012,Import,United Kingdom,Portugal,1001,0.0,0.0
2012,Import,United Kingdom,Romania,1001,11.93,30.22
2012,Import,United Kingdom,Russian Federation,1001,0.83,2.38
2012,Import,United Kingdom,India,1001,0.4,0.78
2012,Import,United Kingdom,Slovakia,1001,0.0,0.0
2012,Import,United Kingdom,Slovenia,1001,1.62,3.5
2012,Import,United Kingdom,Spain,1001,11.95,29.03
2012,Import,United Kingdom,Sweden,1001,15.64,46.83
2012,Import,United Kingdom,Türkiye,1001,0.02,0.03
2012,Import,United Kingdom,Ukraine,1001,2.55,7.38
2012,Import,United Kingdom,USA,1001,29.37,70.55
2013,Import,United Kingdom,World,1001,1033.55,2965.34
2013,Import,United Kingdom,Antigua and Barbuda,1001,0.0,0.0
2013,Import,United Kingdom,Austria,1001,0.01,0.01
2013,Import,United Kingdom,Belgium,1001,3.2,8.82
2013,Import,United Kingdom,Bulgaria,1001,35.36,147.17
2013,Import,United Kingdom,Canada,1001,152.37,374.45
2013,Import,United Kingdom,China,1001,0.07,0.02
2013,Import,United Kingdom,Croatia,1001,0.04,0.07
2013,Import,United Kingdom,Cyprus,1001,0.01,0.01
2013,Import,United Kingdom,Denmark,1001,63.83,216.8
2013,Import,United Kingdom,Estonia,1001,20.68,70.76
2013,Import,United Kingdom,Finland,1001,31.85,94.51
2013,Import,United Kingdom,France,1001,255.87,747.56
2013,Import,United Kingdom,State of Palestine,1001,0.01,0.0
2013,Import,United Kingdom,Germany,1001,353.59,980.25
2013,Import,United Kingdom,Hungary,1001,0.7,0.62
2013,Import,United Kingdom,Ireland,1001,20.39,64.48
2013,Import,United Kingdom,Italy,1001,1.47,1.95
2013,Import,United Kingdom,Kazakhstan,1001,8.78,18.23
2013,Import,United Kingdom,Latvia,1001,2.81,7.81
2013,Import,United Kingdom,Lithuania,1001,2.48,7.74
2013,Import,United Kingdom,Netherlands,1001,2.71,8.07
2013,Import,United Kingdom,New Zealand,1001,0.0,0.0
2013,Import,United Kingdom,Poland,1001,19.89,63.84
2013,Import,United Kingdom,Romania,1001,14.01,35.06
2013,Import,United Kingdom,India,1001,1.26,2.32
2013,Import,United Kingdom,Slovenia,1001,0.02,0.03
2013,Import,United Kingdom,Spain,1001,5.15,12.32
2013,Import,United Kingdom,Sweden,1001,7.72,22.49
2013,Import,United Kingdom,Türkiye,1001,0.02,0.02
2013,Import,United Kingdom,Ukraine,1001,2.94,7.29
2013,Import,United Kingdom,USA,1001,26.33,72.65
2014,Import,United Kingdom,World,1001,569.73,1824.49
2014,Import,United Kingdom,Australia,1001,0.12,0.25
2014,Import,United Kingdom,Belgium,1001,2.01,5.08
2014,Import,United Kingdom,Canada,1001,110.07,306.22
2014,Import,United Kingdom,China,1001,0.12,0.02
2014,Import,United Kingdom,Denmark,1001,98.69,327.16
2014,Import,United Kingdom,Finland,1001,2.93,10.0
2014,Import,United Kingdom,France,1001,90.65,295.94
2014,Import,United Kingdom,State of Palestine,1001,0.01,0.0
2014,Import,United Kingdom,Germany,1001,146.07,518.67
2014,Import,United Kingdom,Ghana,1001,0.0,0.0
2014,Import,United Kingdom,Greece,1001,0.0,0.0
2014,Import,United Kingdom,Hungary,1001,0.46,0.31
2014,Import,United Kingdom,Ireland,1001,12.64,45.68
2014,Import,United Kingdom,Israel,1001,0.0,0.0
2014,Import,United Kingdom,Italy,1001,1.69,2.29
2014,Import,United Kingdom,Kazakhstan,1001,5.8,14.31
2014,Import,United Kingdom,Lebanon,1001,0.0,0.0
2014,Import,United Kingdom,Lithuania,1001,9.29,31.05
2014,Import,United Kingdom,Netherlands,1001,0.09,0.07
2014,Import,United Kingdom,Poland,1001,13.63,50.63
2014,Import,United Kingdom,Romania,1001,21.95,65.33
2014,Import,United Kingdom,Russian Federation,1001,1.0,3.0
2014,Import,United Kingdom,India,1001,1.17,2.09
2014,Import,United Kingdom,Slovenia,1001,0.0,0.0
2014,Import,United Kingdom,Spain,1001,2.06,4.37
2014,Import,United Kingdom,Sweden,1001,3.4,12.7
2014,Import,United Kingdom,Türkiye,1001,0.02,0.03
2014,Import,United Kingdom,Ukraine,1001,16.0,47.97
2014,Import,United Kingdom,USA,1001,29.83,81.31
2015,Import,United Kingdom,World,1001,402.62,1582.18
2015,Import,United Kingdom,Australia,1001,0.34,0.8
2015,Import,United Kingdom,Austria,1001,0.0,0.0
2015,Import,United Kingdom,Belgium,1001,0.17,0.1
2015,Import,United Kingdom,Bulgaria,1001,8.23,42.74
2015,Import,United Kingdom,Canada,1001,99.19,320.7
2015,Import,United Kingdom,China,1001,0.1,0.02
2015,Import,United Kingdom,Cyprus,1001,0.0,0.0
2015,Import,United Kingdom,Denmark,1001,37.85,196.8
2015,Import,United Kingdom,Estonia,1001,3.67,19.79
2015,Import,United Kingdom,Finland,1001,9.89,53.02
2015,Import,United Kingdom,France,1001,53.82,201.76
2015,Import,United Kingdom,State of Palestine,1001,0.01,0.0
2015,Import,United Kingdom,Germany,1001,85.67,366.69
2015,Import,United Kingdom,Greece,1001,0.0,0.0
2015,Import,United Kingdom,Hungary,1001,0.39,0.33
2015,Import,United Kingdom,Ireland,1001,9.77,43.66
2015,Import,United Kingdom,Italy,1001,1.82,2.93
2015,Import,United Kingdom,Kazakhstan,1001,4.17,10.15
2015,Import,United Kingdom,Lebanon,1001,0.01,0.0
2015,Import,United Kingdom,Latvia,1001,1.42,7.7
2015,Import,United Kingdom,Lithuania,1001,6.03,26.76
2015,Import,United Kingdom,Netherlands,1001,0.52,0.18
2015,Import,United Kingdom,New Zealand,1001,0.01,0.0
2015,Import,United Kingdom,Philippines,1001,0.01,0.0
2015,Import,United Kingdom,Poland,1001,13.15,55.36
2015,Import,United Kingdom,Portugal,1001,0.01,0.0
2015,Import,United Kingdom,Romania,1001,18.31,72.61
2015,Import,United Kingdom,Russian Federation,1001,5.84,19.47
2015,Import,United Kingdom,India,1001,1.69,3.08
2015,Import,United Kingdom,Spain,1001,0.02,0.0
2015,Import,United Kingdom,Sweden,1001,10.64,40.61
2015,Import,United Kingdom,Türkiye,1001,0.01,0.02
2015,Import,United Kingdom,Ukraine,1001,9.84,33.36
2015,Import,United Kingdom,USA,1001,20.04,63.54
2016,Import,United Kingdom,World,1001,328.35,1481.89
2016,Import,United Kingdom,Australia,1001,0.23,0.63
2016,Import,United Kingdom,Belgium,1001,0.14,0.1
2016,Import,United Kingdom,Canada,1001,86.23,330.75
2016,Import,United Kingdom,China,1001,0.11,0.02
2016,Import,United Kingdom,Cyprus,1001,0.0,0.0
2016,Import,United Kingdom,Denmark,1001,36.61,208.64
2016,Import,United Kingdom,Estonia,1001,12.7,76.27
2016,Import,United Kingdom,Finland,1001,4.56,27.5
2016,Import,United Kingdom,France,1001,29.11,105.63
2016,Import,United Kingdom,State of Palestine,1001,0.01,0.0
2016,Import,United Kingdom,Germany,1001,50.79,253.7
2016,Import,United Kingdom,Hungary,1001,0.41,0.35
2016,Import,United Kingdom,Iran,1001,0.0,0.0
2016,Import,United Kingdom,Ireland,1001,6.67,31.0
2016,Import,United Kingdom,Italy,1001,2.12,3.48
2016,Import,United Kingdom,Kazakhstan,1001,6.76,21.49
2016,Import,United Kingdom,Lebanon,1001,0.0,0.0
2016,Import,United Kingdom,Latvia,1001,14.03,79.86
2016,Import,United Kingdom,Lithuania,1001,0.79,3.87
2016,Import,United Kingdom,Netherlands,1001,0.13,0.13
2016,Import,United Kingdom,Nigeria,1001,0.0,0.0
2016,Import,United Kingdom,Poland,1001,4.84,25.99
2016,Import,United Kingdom,Portugal,1001,0.0,0.0
2016,Import,United Kingdom,Romania,1001,3.48,12.19
2016,Import,United Kingdom,Russian Federation,1001,7.77,31.73
2016,Import,United Kingdom,Saudi Arabia,1001,0.0,0.0
2016,Import,United Kingdom,India,1001,1.73,3.65
2016,Import,United Kingdom,Spain,1001,0.02,0.02
2016,Import,United Kingdom,Sweden,1001,15.35,89.21
2016,Import,United Kingdom,Türkiye,1001,0.0,0.0
2016,Import,United Kingdom,Ukraine,1001,6.97,26.68
2016,Import,United Kingdom,USA,1001,36.78,148.97
2017,Import,United Kingdom,World,1001,440.91,1892.96
2017,Import,United Kingdom,Algeria,1001,0.0,0.0
2017,Import,United Kingdom,Argentina,1001,0.25,0.49
2017,Import,United Kingdom,Australia,1001,2.06,4.6
2017,Import,United Kingdom,Belgium,1001,0.12,0.12
2017,Import,United Kingdom,Bosnia Herzegovina,1001,0.01,0.02
2017,Import,United Kingdom,Bulgaria,1001,6.53,32.86
2017,Import,United Kingdom,Canada,1001,106.81,365.07
2017,Import,United Kingdom,China,1001,0.1,0.02
2017,Import,United Kingdom,Cyprus,1001,0.0,0.0
2017,Import,United Kingdom,Denmark,1001,47.85,253.98
2017,Import,United Kingdom,Estonia,1001,6.06,34.08
2017,Import,United Kingdom,Finland,1001,5.14,28.11
2017,Import,United Kingdom,France,1001,91.0,419.91
2017,Import,United Kingdom,State of Palestine,1001,0.02,0.0
2017,Import,United Kingdom,Germany,1001,52.88,245.77
2017,Import,United Kingdom,Hungary,1001,0.82,1.16
2017,Import,United Kingdom,Ireland,1001,4.29,20.52
2017,Import,United Kingdom,Italy,1001,2.39,3.89
2017,Import,United Kingdom,Kazakhstan,1001,4.18,12.77
2017,Import,United Kingdom,Kenya,1001,0.01,0.01
2017,Import,United Kingdom,Lebanon,1001,0.0,0.0
2017,Import,United Kingdom,Latvia,1001,22.12,118.4
2017,Import,United Kingdom,Lithuania,1001,3.92,21.03
2017,Import,United Kingdom,Nepal,1001,0.0,0.0
2017,Import,United Kingdom,Netherlands,1001,3.41,14.72
2017,Import,United Kingdom,New Zealand,1001,0.04,0.0
2017,Import,United Kingdom,Pakistan,1001,0.02,0.01
2017,Import,United Kingdom,Poland,1001,9.33,49.08
2017,Import,United Kingdom,Romania,1001,5.5,24.05
2017,Import,United Kingdom,Russian Federation,1001,18.84,59.92
2017,Import,United Kingdom,Saudi Arabia,1001,0.0,0.0
2017,Import,United Kingdom,India,1001,1.25,2.41
2017,Import,United Kingdom,Somalia,1001,0.0,0.0
2017,Import,United Kingdom,Spain,1001,0.0,0.0
2017,Import,United Kingdom,Sweden,1001,3.02,14.93
2017,Import,United Kingdom,Türkiye,1001,5.28,15.92
2017,Import,United Kingdom,Ukraine,1001,8.13,42.72
2017,Import,United Kingdom,USA,1001,29.48,106.35
2018,Import,United Kingdom,World,1001,606.44,2490.32
2018,Import,United Kingdom,Algeria,1001,0.0,0.0
2018,Import,United Kingdom,Argentina,1001,0.15,0.3
2018,Import,United Kingdom,Australia,1001,1.18,2.45
2018,Import,United Kingdom,Austria,1001,0.04,0.05
2018,Import,United Kingdom,Belgium,1001,0.2,0.08
2018,Import,United Kingdom,Bulgaria,1001,50.84,226.63
2018,Import,United Kingdom,Canada,1001,115.07,382.29
2018,Import,United Kingdom,China,1001,0.01,0.0
2018,Import,United Kingdom,Cyprus,1001,0.0,0.0
2018,Import,United Kingdom,Denmark,1001,32.45,160.01
2018,Import,United Kingdom,Estonia,1001,6.74,34.13
2018,Import,United Kingdom,Finland,1001,10.2,55.35
2018,Import,United Kingdom,France,1001,85.08,357.89
2018,Import,United Kingdom,State of Palestine,1001,0.01,0.0
2018,Import,United Kingdom,Germany,1001,65.97,299.05
2018,Import,United Kingdom,Greece,1001,0.11,0.03
2018,Import,United Kingdom,Hungary,1001,0.05,0.05
2018,Import,United Kingdom,Ireland,1001,7.76,32.98
2018,Import,United Kingdom,Italy,1001,2.65,4.21
2018,Import,United Kingdom,Kazakhstan,1001,16.76,49.59
2018,Import,United Kingdom,Kenya,1001,0.0,0.0
2018,Import,United Kingdom,Lebanon,1001,0.01,0.01
2018,Import,United Kingdom,Latvia,1001,13.96,70.93
2018,Import,United Kingdom,Lithuania,1001,4.88,25.52
2018,Import,United Kingdom,Nepal,1001,0.02,0.01
2018,Import,United Kingdom,Netherlands,1001,5.0,21.9
2018,Import,United Kingdom,Poland,1001,0.02,0.03
2018,Import,United Kingdom,Romania,1001,106.39,485.7
2018,Import,United Kingdom,Russian Federation,1001,15.33,45.15
2018,Import,United Kingdom,Serbia,1001,6.54,12.01
2018,Import,United Kingdom,India,1001,0.73,1.34
2018,Import,United Kingdom,Somalia,1001,0.0,0.01
2018,Import,United Kingdom,Spain,1001,0.0,0.0
2018,Import,United Kingdom,Sweden,1001,9.82,47.98
2018,Import,United Kingdom,Türkiye,1001,0.02,0.04
2018,Import,United Kingdom,Ukraine,1001,8.81,36.09
2018,Import,United Kingdom,USA,1001,39.63,138.51
2019,Import,United Kingdom,World,1001,318.82,1220.69
2019,Import,United Kingdom,Australia,1001,3.07,6.18
2019,Import,United Kingdom,Austria,1001,0.01,0.0
2019,Import,United Kingdom,Belgium,1001,0.19,0.07
2019,Import,United Kingdom,Bulgaria,1001,29.74,137.26
2019,Import,United Kingdom,Canada,1001,103.47,362.06
2019,Import,United Kingdom,Cyprus,1001,0.0,0.0
2019,Import,United Kingdom,Czechia,1001,0.0,0.0
2019,Import,United Kingdom,Denmark,1001,7.01,36.35
2019,Import,United Kingdom,France,1001,52.02,207.35
2019,Import,United Kingdom,State of Palestine,1001,0.02,0.0
2019,Import,United Kingdom,Germany,1001,42.47,182.34
2019,Import,United Kingdom,Hungary,1001,0.0,0.0
2019,Import,United Kingdom,Iran,1001,0.0,0.0
2019,Import,United Kingdom,Ireland,1001,14.48,62.27
2019,Import,United Kingdom,Italy,1001,2.68,4.09
2019,Import,United Kingdom,Kazakhstan,1001,8.61,22.42
2019,Import,United Kingdom,Lebanon,1001,0.04,0.02
2019,Import,United Kingdom,Lithuania,1001,0.04,0.03
2019,Import,United Kingdom,Nepal,1001,0.0,0.0
2019,Import,United Kingdom,Netherlands,1001,2.84,11.99
2019,Import,United Kingdom,New Zealand,1001,0.01,0.0
2019,Import,United Kingdom,Nigeria,1001,0.0,0.0
